version,pattern,thread,n_rows,n_cols,time_elapsed
histo_mutex, areas, 16, 1000,1000,5.840352e-02
histo_mutex, areas, 16,10000,100,6.722390e-02
histo_mutex, areas, 16,100,10000,7.003877e-02
histo_mutex, plasma, 16, 1000,1000,3.334387e-02
histo_mutex, plasma, 16,10000,100,4.274041e-02
histo_mutex, plasma, 16,100,10000,4.298438e-02
histo_mutex, gradient, 16, 1000,1000,3.184127e-02
histo_mutex, gradient, 16,10000,100,2.640519e-02
histo_mutex, gradient, 16,100,10000,1.227745e-01
histo_mutex, uni, 16, 1000,1000,1.974268e-01
histo_mutex, uni, 16,10000,100,2.030448e-01
histo_mutex, uni, 16,100,10000,2.029767e-01
histo_mutex, pat1, 16, 1000,1000,1.899002e-01
histo_mutex, pat1, 16,10000,100,1.852140e-01
histo_mutex, pat1, 16,100,10000,1.726889e-01
histo_mutex, pat2, 16, 1000,1000,1.936167e-01
histo_mutex, pat2, 16,10000,100,1.644222e-01
histo_mutex, pat2, 16,100,10000,1.813549e-01
histo_mutex, random, 16, 1000,1000,6.035513e-02
histo_mutex, random, 16,10000,100,6.353610e-02
histo_mutex, random, 16,100,10000,6.196913e-02
histo_mutex, areas, 1, 3000,3000,2.205243e-01
histo_mutex, areas, 1,30000,300,2.493651e-01
histo_mutex, areas, 1,300,30000,2.531007e-01
histo_mutex, plasma, 1, 3000,3000,2.561754e-01
histo_mutex, plasma, 1,30000,300,2.490205e-01
histo_mutex, plasma, 1,300,30000,2.585021e-01
histo_mutex, gradient, 1, 3000,3000,2.549713e-01
histo_mutex, gradient, 1,30000,300,2.546001e-01
histo_mutex, gradient, 1,300,30000,2.566916e-01
histo_mutex, uni, 1, 3000,3000,2.254914e-01
histo_mutex, uni, 1,30000,300,2.567691e-01
histo_mutex, uni, 1,300,30000,2.568544e-01
histo_mutex, pat1, 1, 3000,3000,2.600384e-01
histo_mutex, pat1, 1,30000,300,2.681461e-01
histo_mutex, pat1, 1,300,30000,2.594338e-01
histo_mutex, pat2, 1, 3000,3000,2.571871e-01
histo_mutex, pat2, 1,30000,300,2.522147e-01
histo_mutex, pat2, 1,300,30000,2.570195e-01
histo_mutex, random, 1, 3000,3000,2.462967e-01
histo_mutex, random, 1,30000,300,2.415268e-01
histo_mutex, random, 1,300,30000,2.546487e-01
histo_mutex, areas, 2, 3000,3000,4.312745e-01
histo_mutex, areas, 2,30000,300,4.226848e-01
histo_mutex, areas, 2,300,30000,4.500185e-01
histo_mutex, plasma, 2, 3000,3000,2.204311e-01
histo_mutex, plasma, 2,30000,300,2.147862e-01
histo_mutex, plasma, 2,300,30000,1.555642e-01
histo_mutex, gradient, 2, 3000,3000,1.712342e-01
histo_mutex, gradient, 2,30000,300,1.519622e-01
histo_mutex, gradient, 2,300,30000,3.930420e-01
histo_mutex, uni, 2, 3000,3000,8.170220e-01
histo_mutex, uni, 2,30000,300,8.791277e-01
histo_mutex, uni, 2,300,30000,9.358859e-01
histo_mutex, pat1, 2, 3000,3000,8.447089e-01
histo_mutex, pat1, 2,30000,300,7.113907e-01
histo_mutex, pat1, 2,300,30000,7.443871e-01
histo_mutex, pat2, 2, 3000,3000,7.997290e-01
histo_mutex, pat2, 2,30000,300,6.228138e-01
histo_mutex, pat2, 2,300,30000,7.994768e-01
histo_mutex, random, 2, 3000,3000,8.350380e-01
histo_mutex, random, 2,30000,300,8.493459e-01
histo_mutex, random, 2,300,30000,8.390533e-01
histo_mutex, areas, 4, 3000,3000,4.806220e-01
histo_mutex, areas, 4,30000,300,4.578062e-01
histo_mutex, areas, 4,300,30000,4.647783e-01
histo_mutex, plasma, 4, 3000,3000,2.094544e-01
histo_mutex, plasma, 4,30000,300,2.404592e-01
histo_mutex, plasma, 4,300,30000,1.480388e-01
histo_mutex, gradient, 4, 3000,3000,1.732364e-01
histo_mutex, gradient, 4,30000,300,9.119728e-02
histo_mutex, gradient, 4,300,30000,9.173669e-01
histo_mutex, uni, 4, 3000,3000,1.520249e+00
histo_mutex, uni, 4,30000,300,1.535031e+00
histo_mutex, uni, 4,300,30000,1.485779e+00
histo_mutex, pat1, 4, 3000,3000,1.434777e+00
histo_mutex, pat1, 4,30000,300,1.284048e+00
histo_mutex, pat1, 4,300,30000,1.374214e+00
histo_mutex, pat2, 4, 3000,3000,1.481122e+00
histo_mutex, pat2, 4,30000,300,1.123961e+00
histo_mutex, pat2, 4,300,30000,1.332231e+00
histo_mutex, random, 4, 3000,3000,6.876292e-01
histo_mutex, random, 4,30000,300,6.917549e-01
histo_mutex, random, 4,300,30000,6.968970e-01
histo_mutex, areas, 8, 3000,3000,4.905248e-01
histo_mutex, areas, 8,30000,300,4.299923e-01
histo_mutex, areas, 8,300,30000,4.924635e-01
histo_mutex, plasma, 8, 3000,3000,2.084845e-01
histo_mutex, plasma, 8,30000,300,2.284999e-01
histo_mutex, plasma, 8,300,30000,1.623605e-01
histo_mutex, gradient, 8, 3000,3000,2.053490e-01
histo_mutex, gradient, 8,30000,300,4.832260e-02
histo_mutex, gradient, 8,300,30000,7.808102e-01
histo_mutex, uni, 8, 3000,3000,1.363974e+00
histo_mutex, uni, 8,30000,300,1.404252e+00
histo_mutex, uni, 8,300,30000,1.323471e+00
histo_mutex, pat1, 8, 3000,3000,1.272788e+00
histo_mutex, pat1, 8,30000,300,1.253324e+00
histo_mutex, pat1, 8,300,30000,1.143220e+00
histo_mutex, pat2, 8, 3000,3000,1.328278e+00
histo_mutex, pat2, 8,30000,300,1.240982e+00
histo_mutex, pat2, 8,300,30000,1.231593e+00
histo_mutex, random, 8, 3000,3000,4.926420e-01
histo_mutex, random, 8,30000,300,5.184273e-01
histo_mutex, random, 8,300,30000,5.454158e-01
histo_mutex, areas, 16, 3000,3000,5.087724e-01
histo_mutex, areas, 16,30000,300,5.023797e-01
histo_mutex, areas, 16,300,30000,5.038268e-01
histo_mutex, plasma, 16, 3000,3000,2.171316e-01
histo_mutex, plasma, 16,30000,300,2.460768e-01
histo_mutex, plasma, 16,300,30000,1.431051e-01
histo_mutex, gradient, 16, 3000,3000,1.983666e-01
histo_mutex, gradient, 16,30000,300,1.739976e-01
histo_mutex, gradient, 16,300,30000,7.920199e-01
histo_mutex, uni, 16, 3000,3000,1.398470e+00
histo_mutex, uni, 16,30000,300,1.369807e+00
histo_mutex, uni, 16,300,30000,1.390609e+00
histo_mutex, pat1, 16, 3000,3000,1.329402e+00
histo_mutex, pat1, 16,30000,300,1.274297e+00
histo_mutex, pat1, 16,300,30000,1.202488e+00
histo_mutex, pat2, 16, 3000,3000,1.369857e+00
histo_mutex, pat2, 16,30000,300,1.140109e+00
histo_mutex, pat2, 16,300,30000,1.258917e+00
histo_mutex, random, 16, 3000,3000,3.640248e-01
histo_mutex, random, 16,30000,300,3.532520e-01
histo_mutex, random, 16,300,30000,3.708308e-01
histo_mutex, areas, 1, 5000,5000,6.572117e-01
histo_mutex, areas, 1,50000,500,6.565870e-01
histo_mutex, areas, 1,500,50000,6.525595e-01
histo_mutex, plasma, 1, 5000,5000,6.683045e-01
histo_mutex, plasma, 1,50000,500,6.618023e-01
histo_mutex, plasma, 1,500,50000,6.789263e-01
histo_mutex, gradient, 1, 5000,5000,6.730774e-01
histo_mutex, gradient, 1,50000,500,6.728322e-01
histo_mutex, gradient, 1,500,50000,6.801244e-01
histo_mutex, uni, 1, 5000,5000,6.793505e-01
histo_mutex, uni, 1,50000,500,6.838482e-01
histo_mutex, uni, 1,500,50000,6.798354e-01
histo_mutex, pat1, 1, 5000,5000,6.763637e-01
histo_mutex, pat1, 1,50000,500,6.762146e-01
histo_mutex, pat1, 1,500,50000,6.846375e-01
histo_mutex, pat2, 1, 5000,5000,6.556447e-01
histo_mutex, pat2, 1,50000,500,6.551054e-01
histo_mutex, pat2, 1,500,50000,6.599006e-01
histo_mutex, random, 1, 5000,5000,6.340873e-01
histo_mutex, random, 1,50000,500,6.260955e-01
histo_mutex, random, 1,500,50000,6.300172e-01
histo_mutex, areas, 2, 5000,5000,1.095137e+00
histo_mutex, areas, 2,50000,500,1.135095e+00
histo_mutex, areas, 2,500,50000,1.162041e+00
histo_mutex, plasma, 2, 5000,5000,6.126230e-01
histo_mutex, plasma, 2,50000,500,8.143835e-01
histo_mutex, plasma, 2,500,50000,5.406485e-01
histo_mutex, gradient, 2, 5000,5000,4.079652e-01
histo_mutex, gradient, 2,50000,500,3.545516e-01
histo_mutex, gradient, 2,500,50000,7.194644e-01
histo_mutex, uni, 2, 5000,5000,2.051604e+00
histo_mutex, uni, 2,50000,500,1.638261e+00
histo_mutex, uni, 2,500,50000,2.122991e+00
histo_mutex, pat1, 2, 5000,5000,1.994309e+00
histo_mutex, pat1, 2,50000,500,1.744795e+00
histo_mutex, pat1, 2,500,50000,1.553282e+00
histo_mutex, pat2, 2, 5000,5000,2.052796e+00
histo_mutex, pat2, 2,50000,500,1.577819e+00
histo_mutex, pat2, 2,500,50000,1.713456e+00
histo_mutex, random, 2, 5000,5000,2.040884e+00
histo_mutex, random, 2,50000,500,2.058870e+00
histo_mutex, random, 2,500,50000,2.060877e+00
histo_mutex, areas, 4, 5000,5000,1.162477e+00
histo_mutex, areas, 4,50000,500,1.131610e+00
histo_mutex, areas, 4,500,50000,1.141667e+00
histo_mutex, plasma, 4, 5000,5000,6.137846e-01
histo_mutex, plasma, 4,50000,500,8.483207e-01
histo_mutex, plasma, 4,500,50000,5.006821e-01
histo_mutex, gradient, 4, 5000,5000,4.074929e-01
histo_mutex, gradient, 4,50000,500,1.984569e-01
histo_mutex, gradient, 4,500,50000,1.996478e+00
histo_mutex, uni, 4, 5000,5000,3.911897e+00
histo_mutex, uni, 4,50000,500,4.074257e+00
histo_mutex, uni, 4,500,50000,3.919834e+00
histo_mutex, pat1, 4, 5000,5000,3.652603e+00
histo_mutex, pat1, 4,50000,500,3.252653e+00
histo_mutex, pat1, 4,500,50000,3.240153e+00
histo_mutex, pat2, 4, 5000,5000,3.740666e+00
histo_mutex, pat2, 4,50000,500,2.724568e+00
histo_mutex, pat2, 4,500,50000,3.293802e+00
histo_mutex, random, 4, 5000,5000,1.643848e+00
histo_mutex, random, 4,50000,500,1.663122e+00
histo_mutex, random, 4,500,50000,1.660003e+00
histo_mutex, areas, 8, 5000,5000,1.255306e+00
histo_mutex, areas, 8,50000,500,1.149939e+00
histo_mutex, areas, 8,500,50000,1.131597e+00
histo_mutex, plasma, 8, 5000,5000,6.042863e-01
histo_mutex, plasma, 8,50000,500,7.524180e-01
histo_mutex, plasma, 8,500,50000,4.897135e-01
histo_mutex, gradient, 8, 5000,5000,5.219467e-01
histo_mutex, gradient, 8,50000,500,1.144555e-01
histo_mutex, gradient, 8,500,50000,1.859514e+00
histo_mutex, uni, 8, 5000,5000,3.551764e+00
histo_mutex, uni, 8,50000,500,3.582504e+00
histo_mutex, uni, 8,500,50000,3.492858e+00
histo_mutex, pat1, 8, 5000,5000,3.258849e+00
histo_mutex, pat1, 8,50000,500,3.142439e+00
histo_mutex, pat1, 8,500,50000,2.953915e+00
histo_mutex, pat2, 8, 5000,5000,3.409859e+00
histo_mutex, pat2, 8,50000,500,2.820703e+00
histo_mutex, pat2, 8,500,50000,3.258097e+00
histo_mutex, random, 8, 5000,5000,1.358798e+00
histo_mutex, random, 8,50000,500,1.348538e+00
histo_mutex, random, 8,500,50000,1.370989e+00
histo_mutex, areas, 16, 5000,5000,1.337487e+00
histo_mutex, areas, 16,50000,500,1.236967e+00
histo_mutex, areas, 16,500,50000,1.245197e+00
histo_mutex, plasma, 16, 5000,5000,5.852845e-01
histo_mutex, plasma, 16,50000,500,7.215650e-01
histo_mutex, plasma, 16,500,50000,4.814325e-01
histo_mutex, gradient, 16, 5000,5000,5.115963e-01
histo_mutex, gradient, 16,50000,500,4.161929e-01
histo_mutex, gradient, 16,500,50000,2.052067e+00
histo_mutex, uni, 16, 5000,5000,3.749170e+00
histo_mutex, uni, 16,50000,500,3.838925e+00
histo_mutex, uni, 16,500,50000,3.760082e+00
histo_mutex, pat1, 16, 5000,5000,3.568438e+00
histo_mutex, pat1, 16,50000,500,3.293958e+00
histo_mutex, pat1, 16,500,50000,3.238324e+00
histo_mutex, pat2, 16, 5000,5000,3.678514e+00
histo_mutex, pat2, 16,50000,500,2.974539e+00
histo_mutex, pat2, 16,500,50000,3.383469e+00
histo_mutex, random, 16, 5000,5000,9.566006e-01
histo_mutex, random, 16,50000,500,9.899994e-01
histo_mutex, random, 16,500,50000,9.794260e-01
histo_semaphores, areas, 1, 1000,1000,2.431841e-02
histo_semaphores, areas, 1,10000,100,2.528384e-02
histo_semaphores, areas, 1,100,10000,2.437405e-02
histo_semaphores, plasma, 1, 1000,1000,2.688364e-02
histo_semaphores, plasma, 1,10000,100,2.189699e-02
histo_semaphores, plasma, 1,100,10000,3.080026e-02
histo_semaphores, gradient, 1, 1000,1000,3.040987e-02
histo_semaphores, gradient, 1,10000,100,3.152700e-02
histo_semaphores, gradient, 1,100,10000,2.650209e-02
histo_semaphores, uni, 1, 1000,1000,3.201821e-02
histo_semaphores, uni, 1,10000,100,3.233548e-02
histo_semaphores, uni, 1,100,10000,3.190556e-02
histo_semaphores, pat1, 1, 1000,1000,3.189799e-02
histo_semaphores, pat1, 1,10000,100,3.113752e-02
histo_semaphores, pat1, 1,100,10000,3.168725e-02
histo_semaphores, pat2, 1, 1000,1000,3.193883e-02
histo_semaphores, pat2, 1,10000,100,3.184410e-02
histo_semaphores, pat2, 1,100,10000,3.183175e-02
histo_semaphores, random, 1, 1000,1000,1.994690e-02
histo_semaphores, random, 1,10000,100,1.816488e-02
histo_semaphores, random, 1,100,10000,1.975873e-02
histo_semaphores, areas, 2, 1000,1000,2.326421e-02
histo_semaphores, areas, 2,10000,100,2.309633e-02
histo_semaphores, areas, 2,100,10000,2.310912e-02
histo_semaphores, plasma, 2, 1000,1000,1.813141e-02
histo_semaphores, plasma, 2,10000,100,2.607612e-02
histo_semaphores, plasma, 2,100,10000,1.911368e-02
histo_semaphores, gradient, 2, 1000,1000,2.350025e-02
histo_semaphores, gradient, 2,10000,100,1.676033e-02
histo_semaphores, gradient, 2,100,10000,4.236957e-02
histo_semaphores, uni, 2, 1000,1000,9.779362e-02
histo_semaphores, uni, 2,10000,100,9.760073e-02
histo_semaphores, uni, 2,100,10000,9.889259e-02
histo_semaphores, pat1, 2, 1000,1000,8.884061e-02
histo_semaphores, pat1, 2,10000,100,8.218338e-02
histo_semaphores, pat1, 2,100,10000,7.990016e-02
histo_semaphores, pat2, 2, 1000,1000,9.326482e-02
histo_semaphores, pat2, 2,10000,100,6.816185e-02
histo_semaphores, pat2, 2,100,10000,8.913406e-02
histo_semaphores, random, 2, 1000,1000,5.150537e-02
histo_semaphores, random, 2,10000,100,5.581232e-02
histo_semaphores, random, 2,100,10000,5.443119e-02
histo_semaphores, areas, 4, 1000,1000,2.275217e-02
histo_semaphores, areas, 4,10000,100,2.120688e-02
histo_semaphores, areas, 4,100,10000,2.220937e-02
histo_semaphores, plasma, 4, 1000,1000,1.344786e-02
histo_semaphores, plasma, 4,10000,100,2.365845e-02
histo_semaphores, plasma, 4,100,10000,1.315902e-02
histo_semaphores, gradient, 4, 1000,1000,1.342435e-02
histo_semaphores, gradient, 4,10000,100,8.743074e-03
histo_semaphores, gradient, 4,100,10000,7.896863e-02
histo_semaphores, uni, 4, 1000,1000,1.100670e-01
histo_semaphores, uni, 4,10000,100,1.052552e-01
histo_semaphores, uni, 4,100,10000,1.118540e-01
histo_semaphores, pat1, 4, 1000,1000,1.025524e-01
histo_semaphores, pat1, 4,10000,100,9.418474e-02
histo_semaphores, pat1, 4,100,10000,9.281540e-02
histo_semaphores, pat2, 4, 1000,1000,1.093846e-01
histo_semaphores, pat2, 4,10000,100,8.864216e-02
histo_semaphores, pat2, 4,100,10000,1.035781e-01
histo_semaphores, random, 4, 1000,1000,4.670124e-02
histo_semaphores, random, 4,10000,100,4.638741e-02
histo_semaphores, random, 4,100,10000,4.813667e-02
histo_semaphores, areas, 8, 1000,1000,2.049328e-02
histo_semaphores, areas, 8,10000,100,2.088292e-02
histo_semaphores, areas, 8,100,10000,2.094962e-02
histo_semaphores, plasma, 8, 1000,1000,1.084735e-02
histo_semaphores, plasma, 8,10000,100,2.258125e-02
histo_semaphores, plasma, 8,100,10000,1.012475e-02
histo_semaphores, gradient, 8, 1000,1000,9.979450e-03
histo_semaphores, gradient, 8,10000,100,4.504278e-03
histo_semaphores, gradient, 8,100,10000,7.059620e-02
histo_semaphores, uni, 8, 1000,1000,1.144689e-01
histo_semaphores, uni, 8,10000,100,1.142446e-01
histo_semaphores, uni, 8,100,10000,1.105983e-01
histo_semaphores, pat1, 8, 1000,1000,1.108727e-01
histo_semaphores, pat1, 8,10000,100,1.015684e-01
histo_semaphores, pat1, 8,100,10000,1.003819e-01
histo_semaphores, pat2, 8, 1000,1000,1.104451e-01
histo_semaphores, pat2, 8,10000,100,9.360315e-02
histo_semaphores, pat2, 8,100,10000,1.044362e-01
histo_semaphores, random, 8, 1000,1000,3.734391e-02
histo_semaphores, random, 8,10000,100,3.818348e-02
histo_semaphores, random, 8,100,10000,3.901283e-02
histo_semaphores, areas, 16, 1000,1000,1.994588e-02
histo_semaphores, areas, 16,10000,100,1.869160e-02
histo_semaphores, areas, 16,100,10000,1.963973e-02
histo_semaphores, plasma, 16, 1000,1000,9.339392e-03
histo_semaphores, plasma, 16,10000,100,1.821662e-02
histo_semaphores, plasma, 16,100,10000,8.114778e-03
histo_semaphores, gradient, 16, 1000,1000,7.869798e-03
histo_semaphores, gradient, 16,10000,100,2.508758e-03
histo_semaphores, gradient, 16,100,10000,7.548249e-02
histo_semaphores, uni, 16, 1000,1000,1.287837e-01
histo_semaphores, uni, 16,10000,100,1.270994e-01
histo_semaphores, uni, 16,100,10000,1.143540e-01
histo_semaphores, pat1, 16, 1000,1000,1.137680e-01
histo_semaphores, pat1, 16,10000,100,1.114296e-01
histo_semaphores, pat1, 16,100,10000,1.024388e-01
histo_semaphores, pat2, 16, 1000,1000,1.131942e-01
histo_semaphores, pat2, 16,10000,100,1.074930e-01
histo_semaphores, pat2, 16,100,10000,1.069491e-01
histo_semaphores, random, 16, 1000,1000,2.892298e-02
histo_semaphores, random, 16,10000,100,2.583141e-02
histo_semaphores, random, 16,100,10000,2.843615e-02
histo_semaphores, areas, 1, 3000,3000,1.606537e-01
histo_semaphores, areas, 1,30000,300,1.538632e-01
histo_semaphores, areas, 1,300,30000,1.525629e-01
histo_semaphores, plasma, 1, 3000,3000,1.673558e-01
histo_semaphores, plasma, 1,30000,300,1.574770e-01
histo_semaphores, plasma, 1,300,30000,1.896076e-01
histo_semaphores, gradient, 1, 3000,3000,1.738915e-01
histo_semaphores, gradient, 1,30000,300,1.937005e-01
histo_semaphores, gradient, 1,300,30000,1.752546e-01
histo_semaphores, uni, 1, 3000,3000,1.887833e-01
histo_semaphores, uni, 1,30000,300,1.755341e-01
histo_semaphores, uni, 1,300,30000,1.934741e-01
histo_semaphores, pat1, 1, 3000,3000,1.744936e-01
histo_semaphores, pat1, 1,30000,300,1.747920e-01
histo_semaphores, pat1, 1,300,30000,1.931580e-01
histo_semaphores, pat2, 1, 3000,3000,1.934775e-01
histo_semaphores, pat2, 1,30000,300,1.898416e-01
histo_semaphores, pat2, 1,300,30000,1.898879e-01
histo_semaphores, random, 1, 3000,3000,1.316339e-01
histo_semaphores, random, 1,30000,300,1.321688e-01
histo_semaphores, random, 1,300,30000,1.284573e-01
histo_semaphores, areas, 2, 3000,3000,1.561446e-01
histo_semaphores, areas, 2,30000,300,1.580855e-01
histo_semaphores, areas, 2,300,30000,1.496168e-01
histo_semaphores, plasma, 2, 3000,3000,1.191483e-01
histo_semaphores, plasma, 2,30000,300,1.227619e-01
histo_semaphores, plasma, 2,300,30000,1.099772e-01
histo_semaphores, gradient, 2, 3000,3000,1.383472e-01
histo_semaphores, gradient, 2,30000,300,1.180435e-01
histo_semaphores, gradient, 2,300,30000,1.491722e-01
histo_semaphores, uni, 2, 3000,3000,5.874976e-01
histo_semaphores, uni, 2,30000,300,6.354726e-01
histo_semaphores, uni, 2,300,30000,6.203320e-01
histo_semaphores, pat1, 2, 3000,3000,5.692337e-01
histo_semaphores, pat1, 2,30000,300,5.947135e-01
histo_semaphores, pat1, 2,300,30000,5.057336e-01
histo_semaphores, pat2, 2, 3000,3000,5.668689e-01
histo_semaphores, pat2, 2,30000,300,4.071479e-01
histo_semaphores, pat2, 2,300,30000,5.334018e-01
histo_semaphores, random, 2, 3000,3000,3.579856e-01
histo_semaphores, random, 2,30000,300,3.575174e-01
histo_semaphores, random, 2,300,30000,3.562229e-01
histo_semaphores, areas, 4, 3000,3000,1.604703e-01
histo_semaphores, areas, 4,30000,300,1.548601e-01
histo_semaphores, areas, 4,300,30000,1.597720e-01
histo_semaphores, plasma, 4, 3000,3000,8.822819e-02
histo_semaphores, plasma, 4,30000,300,1.023844e-01
histo_semaphores, plasma, 4,300,30000,7.467756e-02
histo_semaphores, gradient, 4, 3000,3000,9.031470e-02
histo_semaphores, gradient, 4,30000,300,6.408307e-02
histo_semaphores, gradient, 4,300,30000,3.571255e-01
histo_semaphores, uni, 4, 3000,3000,7.362714e-01
histo_semaphores, uni, 4,30000,300,7.196954e-01
histo_semaphores, uni, 4,300,30000,7.331057e-01
histo_semaphores, pat1, 4, 3000,3000,6.716748e-01
histo_semaphores, pat1, 4,30000,300,5.786610e-01
histo_semaphores, pat1, 4,300,30000,6.083277e-01
histo_semaphores, pat2, 4, 3000,3000,6.917186e-01
histo_semaphores, pat2, 4,30000,300,5.390511e-01
histo_semaphores, pat2, 4,300,30000,6.134447e-01
histo_semaphores, random, 4, 3000,3000,3.230280e-01
histo_semaphores, random, 4,30000,300,3.071314e-01
histo_semaphores, random, 4,300,30000,3.168567e-01
histo_semaphores, areas, 8, 3000,3000,1.502748e-01
histo_semaphores, areas, 8,30000,300,1.478329e-01
histo_semaphores, areas, 8,300,30000,1.564229e-01
histo_semaphores, plasma, 8, 3000,3000,7.307778e-02
histo_semaphores, plasma, 8,30000,300,9.224588e-02
histo_semaphores, plasma, 8,300,30000,5.309530e-02
histo_semaphores, gradient, 8, 3000,3000,6.761437e-02
histo_semaphores, gradient, 8,30000,300,3.651779e-02
histo_semaphores, gradient, 8,300,30000,4.169411e-01
histo_semaphores, uni, 8, 3000,3000,7.540929e-01
histo_semaphores, uni, 8,30000,300,7.802529e-01
histo_semaphores, uni, 8,300,30000,7.434570e-01
histo_semaphores, pat1, 8, 3000,3000,6.890011e-01
histo_semaphores, pat1, 8,30000,300,6.367857e-01
histo_semaphores, pat1, 8,300,30000,6.592024e-01
histo_semaphores, pat2, 8, 3000,3000,7.309857e-01
histo_semaphores, pat2, 8,30000,300,6.517251e-01
histo_semaphores, pat2, 8,300,30000,6.687489e-01
histo_semaphores, random, 8, 3000,3000,2.545696e-01
histo_semaphores, random, 8,30000,300,2.473790e-01
histo_semaphores, random, 8,300,30000,2.480021e-01
histo_semaphores, areas, 16, 3000,3000,1.368891e-01
histo_semaphores, areas, 16,30000,300,1.387032e-01
histo_semaphores, areas, 16,300,30000,1.378506e-01
histo_semaphores, plasma, 16, 3000,3000,6.235559e-02
histo_semaphores, plasma, 16,30000,300,8.461631e-02
histo_semaphores, plasma, 16,300,30000,4.214297e-02
histo_semaphores, gradient, 16, 3000,3000,5.693726e-02
histo_semaphores, gradient, 16,30000,300,1.928391e-02
histo_semaphores, gradient, 16,300,30000,4.386053e-01
histo_semaphores, uni, 16, 3000,3000,8.159051e-01
histo_semaphores, uni, 16,30000,300,8.168514e-01
histo_semaphores, uni, 16,300,30000,7.777674e-01
histo_semaphores, pat1, 16, 3000,3000,7.682617e-01
histo_semaphores, pat1, 16,30000,300,6.995526e-01
histo_semaphores, pat1, 16,300,30000,6.863288e-01
histo_semaphores, pat2, 16, 3000,3000,7.754804e-01
histo_semaphores, pat2, 16,30000,300,6.679296e-01
histo_semaphores, pat2, 16,300,30000,7.238758e-01
histo_semaphores, random, 16, 3000,3000,1.719738e-01
histo_semaphores, random, 16,30000,300,1.733561e-01
histo_semaphores, random, 16,300,30000,1.745960e-01
histo_semaphores, areas, 1, 5000,5000,3.810017e-01
histo_semaphores, areas, 1,50000,500,3.832890e-01
histo_semaphores, areas, 1,500,50000,3.815282e-01
histo_semaphores, plasma, 1, 5000,5000,4.398952e-01
histo_semaphores, plasma, 1,50000,500,3.846974e-01
histo_semaphores, plasma, 1,500,50000,4.733726e-01
histo_semaphores, gradient, 1, 5000,5000,4.833282e-01
histo_semaphores, gradient, 1,50000,500,4.904597e-01
histo_semaphores, gradient, 1,500,50000,3.588131e-01
histo_semaphores, uni, 1, 5000,5000,4.702436e-01
histo_semaphores, uni, 1,50000,500,4.910509e-01
histo_semaphores, uni, 1,500,50000,4.905262e-01
histo_semaphores, pat1, 1, 5000,5000,4.949914e-01
histo_semaphores, pat1, 1,50000,500,3.884692e-01
histo_semaphores, pat1, 1,500,50000,4.052182e-01
histo_semaphores, pat2, 1, 5000,5000,4.004985e-01
histo_semaphores, pat2, 1,50000,500,4.771576e-01
histo_semaphores, pat2, 1,500,50000,4.723657e-01
histo_semaphores, random, 1, 5000,5000,3.099420e-01
histo_semaphores, random, 1,50000,500,3.025692e-01
histo_semaphores, random, 1,500,50000,3.061830e-01
histo_semaphores, areas, 2, 5000,5000,3.840824e-01
histo_semaphores, areas, 2,50000,500,3.791531e-01
histo_semaphores, areas, 2,500,50000,3.851461e-01
histo_semaphores, plasma, 2, 5000,5000,2.472788e-01
histo_semaphores, plasma, 2,50000,500,3.208751e-01
histo_semaphores, plasma, 2,500,50000,2.799784e-01
histo_semaphores, gradient, 2, 5000,5000,2.903208e-01
histo_semaphores, gradient, 2,50000,500,2.517952e-01
histo_semaphores, gradient, 2,500,50000,4.058079e-01
histo_semaphores, uni, 2, 5000,5000,1.267925e+00
histo_semaphores, uni, 2,50000,500,1.386805e+00
histo_semaphores, uni, 2,500,50000,1.373244e+00
histo_semaphores, pat1, 2, 5000,5000,1.250742e+00
histo_semaphores, pat1, 2,50000,500,1.105412e+00
histo_semaphores, pat1, 2,500,50000,1.167471e+00
histo_semaphores, pat2, 2, 5000,5000,1.154371e+00
histo_semaphores, pat2, 2,50000,500,9.471855e-01
histo_semaphores, pat2, 2,500,50000,1.085739e+00
histo_semaphores, random, 2, 5000,5000,9.833150e-01
histo_semaphores, random, 2,50000,500,8.513763e-01
histo_semaphores, random, 2,500,50000,9.709246e-01
histo_semaphores, areas, 4, 5000,5000,3.896013e-01
histo_semaphores, areas, 4,50000,500,4.012498e-01
histo_semaphores, areas, 4,500,50000,3.879293e-01
histo_semaphores, plasma, 4, 5000,5000,2.044561e-01
histo_semaphores, plasma, 4,50000,500,2.917744e-01
histo_semaphores, plasma, 4,500,50000,1.853585e-01
histo_semaphores, gradient, 4, 5000,5000,1.909343e-01
histo_semaphores, gradient, 4,50000,500,1.500194e-01
histo_semaphores, gradient, 4,500,50000,8.182159e-01
histo_semaphores, uni, 4, 5000,5000,1.711144e+00
histo_semaphores, uni, 4,50000,500,1.662116e+00
histo_semaphores, uni, 4,500,50000,1.570166e+00
histo_semaphores, pat1, 4, 5000,5000,1.581967e+00
histo_semaphores, pat1, 4,50000,500,1.485384e+00
histo_semaphores, pat1, 4,500,50000,1.368802e+00
histo_semaphores, pat2, 4, 5000,5000,1.640210e+00
histo_semaphores, pat2, 4,50000,500,1.462364e+00
histo_semaphores, pat2, 4,500,50000,1.432220e+00
histo_semaphores, random, 4, 5000,5000,7.891533e-01
histo_semaphores, random, 4,50000,500,8.092592e-01
histo_semaphores, random, 4,500,50000,7.232091e-01
histo_semaphores, areas, 8, 5000,5000,3.736401e-01
